,URL,title,text_leicht,source,token,sents,text_leicht_sents,text_normal
194,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07012019,nils1446.html",Niedersachsen: Mann muss ins Gefängnis,In Aurich war ein Prozess.Ein Prozess ist ein Streit vor Gericht.Bei einem Prozess entscheidet das Gericht:• Hat ein Mensch etwas Verbotenes getan?Dann bekommt dieser Mensch eine Strafe.• Oder hat ein Mensch nichts Verbotenes getan?Dann bekommt dieser Mensch keine Strafe.Bei dem Prozess hat das Gericht einen Mann verurteilt.Der Mann hat nämlich seine Frau ermordet.Der Mann hat seiner Frau mit einem Hammer auf den Kopf geschlagen.Und der Mann hat seine Frau gewürgt.Deshalb muss der Mann jetzt lebens·lang ins Gefängnis.Das heißt:Der Mann muss für mindestens 15 Jahre ins Gefängnis.,ndr,109.0,13.0,"[In Aurich war ein Prozess., Ein Prozess ist ein Streit vor Gericht., Bei einem Prozess entscheidet das Gericht:•, Hat ein Mensch etwas Verbotenes getan?, Dann bekommt dieser Mensch eine Strafe.•, Oder hat ein Mensch nichts Verbotenes getan?, Dann bekommt dieser Mensch keine Strafe., Bei dem Prozess hat das Gericht einen Mann verurteilt., Der Mann hat nämlich seine Frau ermordet., Der Mann hat seiner Frau mit einem Hammer auf den Kopf geschlagen., Und der Mann hat seine Frau gewürgt., Deshalb muss der Mann jetzt lebens·lang ins Gefängnis., Das heißt:Der Mann muss für mindestens 15 Jahre ins Gefängnis.]","Es fand ein Prozess in Aurich statt. In einem Prozess geht es darum, einen Streit vor Gericht zu klären. Das Gericht entscheidet, ob eine Person etwas Verbotenes getan hat. Wenn dies der Fall ist, wird die Person bestraft. Wenn die Person jedoch nichts Verbotenes getan hat, bekommt sie keine Strafe. In diesem speziellen Prozess wurde ein Mann verurteilt, weil er seine Frau ermordet hat. Er hat sie mit einem Hammer auf den Kopf geschlagen und gewürgt. Daher muss der Mann nun lebenslang ins Gefängnis. Das bedeutet, dass er mindestens 15 Jahre im Gefängnis verbringen muss."
195,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07012020,nils2118.html",Basketball: Neuer Trainer in Rostock ,Die Rostock Seawolves haben einen neuen Trainer.Die Rostock Seawolves sind ein Basketball·verein aus Rostock.Rostock ist eine Stadt in Mecklenburg-Vorpommern.Und die Rostock Seawolves spielen in der 2. Bundesliga.Der neue Trainer ist Dirk Bauermann.Dirk Bauermann ist ein sehr bekannter Basketball-Trainer.Dirk Bauermann war nämlich lange Trainer der deutschen National·mannschaft.In einer National·mannschaft spielen die besten Spieler von einem Land.Und in der deutschen National·mannschaft spielen die besten Spieler von Deutschland.Und Dirk Bauermann ist ein sehr erfolgreicher Basketball-Trainer.Dirk Bauermann war mit seinen Mannschaften neunmal deutscher Meister.Der Chef von den Rostock Seawolves ist Jens Hakanowitz.Jens Hakanowitz hat gesagt:Dirk Bauermann ist ein sehr guter Trainer.Wir hoffen:Mit Dirk Bauermann gewinnen wir viele Spiele.,ndr,135.0,16.0,"[Die Rostock Seawolves haben einen neuen Trainer., Die Rostock Seawolves sind ein Basketball·verein aus Rostock., Rostock ist eine Stadt in Mecklenburg-Vorpommern., Und die Rostock Seawolves spielen in der 2. Bundesliga., Der neue Trainer ist Dirk Bauermann., Dirk Bauermann ist ein sehr bekannter Basketball-Trainer., Dirk Bauermann war nämlich lange Trainer der deutschen National·mannschaft., In einer National·mannschaft spielen die besten Spieler von einem Land., Und in der deutschen National·mannschaft spielen die besten Spieler von Deutschland., Und Dirk Bauermann ist ein sehr erfolgreicher Basketball-Trainer., Dirk Bauermann war mit seinen Mannschaften neunmal deutscher Meister., Der Chef von den Rostock Seawolves ist Jens Hakanowitz., Jens Hakanowitz hat gesagt:, Dirk Bauermann ist ein sehr guter Trainer., Wir hoffen:, Mit Dirk Bauermann gewinnen wir viele Spiele.]","Der Basketballverein Rostock Seawolves aus Rostock in Mecklenburg-Vorpommern hat einen neuen Trainer. Sie spielen in der 2. Bundesliga. Der Name des neuen Trainers ist Dirk Bauermann, der ein bekannter Basketballtrainer ist. Dirk Bauermann war lange Zeit Trainer der deutschen Nationalmannschaft, in der die besten Spieler Deutschlands spielen. Er ist sehr erfolgreich und gewann 9 Mal die deutsche Meisterschaft mit seinen Mannschaften. Der Chef der Rostock Seawolves, Jens Hakanowitz, lobte Dirk Bauermann als einen sehr guten Trainer und hofft, dass sie unter seiner Führung viele Spiele gewinnen werden."
196,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07012022,nils2796.html",Niedersachsen: Autobahn 2 nach Unfällen gesperrt ,Auf der Autobahn 2 waren 2 schwere Unfälle.Bei diesen Unfällen wurden 3 Menschen schwer verletzt.Die Polizei hat gesagt:Bei dem einen Unfall hat ein Fahrer die Kontrolle über seinen Lkw verloren.Der Lkw ist von der Straße abgekommen.Und dann ist der Lkw umgekippt.Der Fahrer von dem Lkw wurde schwer verletzt.Nach diesem Unfall war ein Stau.Am Ende von dem Stau war dann noch ein Unfall.Bei diesem Unfall sind mehrere Fahrzeuge gegeneinander gefahren.Und bei diesem Unfall wurden 2 Menschen schwer verletzt.Nach den Unfällen hat die Polizei die Autobahn 2 gesperrt.Diese Sperrung ist zwischen den Abfahren Lehrte und Peine.Und diese Sperrung ist in Richtung Berlin.,ndr,127.0,13.0,"[Auf der Autobahn 2 waren 2 schwere Unfälle., Bei diesen Unfällen wurden 3 Menschen schwer verletzt., Die Polizei hat gesagt:Bei dem einen Unfall hat ein Fahrer die Kontrolle über seinen Lkw verloren., Der Lkw ist von der Straße abgekommen., Und dann ist der Lkw umgekippt., Der Fahrer von dem Lkw wurde schwer verletzt., Nach diesem Unfall war ein Stau., Am Ende von dem Stau war dann noch ein Unfall., Bei diesem Unfall sind mehrere Fahrzeuge gegeneinander gefahren., Und bei diesem Unfall wurden 2 Menschen schwer verletzt., Nach den Unfällen hat die Polizei die Autobahn 2 gesperrt., Diese Sperrung ist zwischen den Abfahren Lehrte und Peine., Und diese Sperrung ist in Richtung Berlin.]","Auf der Autobahn 2 gab es zwei schwere Unfälle, bei denen drei Menschen schwere Verletzungen erlitten haben. Die Polizei berichtet, dass ein Fahrer bei einem der Unfälle die Kontrolle über seinen Lkw verloren hat, sodass er von der Straße abkam und umkippte. Der Fahrer wurde schwer verletzt. Nach diesem Unfall kam es zu einem Stau. Am Ende dieses Staus ereignete sich ein weiterer Unfall, bei dem mehrere Fahrzeuge kollidierten und zwei Personen schwer verletzt wurden. Die Polizei sperrte daraufhin die Autobahn 2 zwischen den Abfahrten Lehrte und Peine in Richtung Berlin."
197,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07022019,nils1492.html",Niedersachsen: Wolf tötet Fohlen,In der Nähe von Hannover hat ein Wolf ein Fohlen getötet.Ein Fohlen ist ein junges Pferd.Das Fohlen war auf einer Weide.Auf der Weide waren noch andere Pferde.Fachleute haben gesagt:In der Nähe von der Weide lebt ein Wolfs·rudel.In einem Wolfs·rudel sind viele Wölfe.Ein Wolfs·rudel ist wie eine große Familie von Wölfen.Jetzt wollen wir wissen:Haben Wölfe aus diesem Wolfs·rudel das Fohlen getötet?,ndr,79.0,9.0,"[In der Nähe von Hannover hat ein Wolf ein Fohlen getötet., Ein Fohlen ist ein junges Pferd., Das Fohlen war auf einer Weide., Auf der Weide waren noch andere Pferde., Fachleute haben gesagt:, In der Nähe von der Weide lebt ein Wolfs·rudel., In einem Wolfs·rudel sind viele Wölfe., Ein Wolfs·rudel ist wie eine große Familie von Wölfen., Jetzt wollen wir wissen:Haben Wölfe aus diesem Wolfs·rudel das Fohlen getötet?]","In der Umgebung von Hannover wurde ein Fohlen von einem Wolf getötet. Ein Fohlen ist ein junges Pferd. Das Fohlen befand sich auf einer Weide, auf der auch andere Pferde waren. Experten haben festgestellt, dass in der Nähe der Weide ein Wolfsrudel lebt. Ein Wolfsrudel besteht aus vielen Wölfen und funktioniert ähnlich wie eine große Familie. Nun stellt sich die Frage: Haben Wölfe aus diesem Wolfsrudel das Fohlen getötet?"
198,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07022020,nils2166.html",Mecklenburg-Vorpommern: Mann stirbt bei Feuer,In Waldeck war ein Feuer.Waldeck ist ein Ort in der Nähe von Rostock.Dieses Feuer war in einem Gefängnis.Bei dem Feuer ist ein Mann gestorben.Der Mann war 48 Jahre alt.Und der Mann war ein Gefangener.Die Polizei hat gesagt:Das Feuer war in der Zelle von dem Mann.Mitarbeiter von dem Gefängnis haben die Feuerwehr gerufen.Dann wollten die Mitarbeiter den Mann aus der Zelle holen.Aber der Mann war schon tot.Dann hat die Feuerwehr das Feuer gelöscht.Jetzt will die Polizei wissen:Warum war das Feuer in der Zelle?,ndr,109.0,14.0,"[In Waldeck war ein Feuer., Waldeck ist ein Ort in der Nähe von Rostock., Dieses Feuer war in einem Gefängnis., Bei dem Feuer ist ein Mann gestorben., Der Mann war 48 Jahre alt., Und der Mann war ein Gefangener., Die Polizei hat gesagt:, Das Feuer war in der Zelle von dem Mann., Mitarbeiter von dem Gefängnis haben die Feuerwehr gerufen., Dann wollten die Mitarbeiter den Mann aus der Zelle holen., Aber der Mann war schon tot., Dann hat die Feuerwehr das Feuer gelöscht., Jetzt will die Polizei wissen:, Warum war das Feuer in der Zelle?]","Es gab ein Feuer in Waldeck, einem Ort in der Nähe von Rostock. Das Feuer ereignete sich in einem Gefängnis, in dem ein Mann ums Leben kam. Der Mann war 48 Jahre alt und ein Häftling. Die Polizei sagte, dass das Feuer in der Zelle des Mannes ausgebrochen sei. Die Gefängnismitarbeiter alarmierten die Feuerwehr und versuchten, den Mann aus der Zelle zu retten. Leider war der Mann bereits tot. Die Feuerwehr löschte daraufhin das Feuer. Die Polizei untersucht nun, was den Brand in der Zelle verursacht hat."
199,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07022022,nils2834.html",Hamburg: Bahn·strecke gesperrt,Die Deutsche Bahn hat eine Bahn·strecke gesperrt.Diese Bahn·strecke ist zwischen Hamburg und Berlin.Eine Sprecherin von der Deutschen Bahn hat gesagt:An der Bahn·strecke war ein Feuer.Bei diesem Feuer haben Kabel gebrannt.Das Feuer hat einen großen Schaden an der Bahn·strecke gemacht.Deshalb mussten wir die Bahn·strecke sperren.Und deshalb können keine Züge mehr auf dieser Bahn·strecke fahren.Die Sprecherin hat auch gesagt:Die Bahn·strecke bleibt wahrscheinlich bis Mittwoch·abend gesperrt.Bis dahin fahren die Züge zwischen Hamburg und Berlin auf einer anderen Strecke.Auf dieser Strecke brauchen die Züge eine Stunde länger.Und einige Züge fallen auch aus.,ndr,113.0,13.0,"[Die Deutsche Bahn hat eine Bahn·strecke gesperrt., Diese Bahn·strecke ist zwischen Hamburg und Berlin., Eine Sprecherin von der Deutschen Bahn hat gesagt:, An der Bahn·strecke war ein Feuer., Bei diesem Feuer haben Kabel gebrannt., Das Feuer hat einen großen Schaden an der Bahn·strecke gemacht., Deshalb mussten wir die Bahn·strecke sperren., Und deshalb können keine Züge mehr auf dieser Bahn·strecke fahren., Die Sprecherin hat auch gesagt:, Die Bahn·strecke bleibt wahrscheinlich bis Mittwoch·abend gesperrt., Bis dahin fahren die Züge zwischen Hamburg und Berlin auf einer anderen Strecke., Auf dieser Strecke brauchen die Züge eine Stunde länger., Und einige Züge fallen auch aus.]","Die Deutsche Bahn hat eine Bahnstrecke zwischen Hamburg und Berlin sperren müssen. Der Grund dafür ist ein Feuer, bei dem Kabel gebrannt haben. Das Feuer hat einen erheblichen Schaden an der Strecke verursacht, weshalb sie gesperrt werden musste. Aufgrund dieser Sperrung können keine Züge mehr auf dieser Strecke fahren. Die Sprecherin der Deutschen Bahn hat angekündigt, dass die Strecke voraussichtlich bis Mittwochabend gesperrt bleibt. In der Zwischenzeit fahren die Züge zwischen Hamburg und Berlin über eine alternative Strecke, was etwa eine Stunde länger dauert. Zudem fallen einige Züge aus."
200,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07022023,nils3250.html",Mecklenburg-Vorpommern: Keine Isolations·pflicht mehr,Mecklenburg-Vorpommern lockert die Corona-Regeln.Ab dem 12. Februar ist in Mecklenburg-Vorpommern keine Isolations·pflicht mehr.Das bedeutet:Ein Mensch hat das Corona-Virus?Dann muss dieser Mensch nicht mehr zu Hause bleiben.Und er kann zum Beispiel zur Arbeit gehen.Die Landes·regierung hat gesagt:Ein Mensch hat Corona?Dann muss dieser Mensch nicht mehr zu Hause bleiben.Wir empfehlen den Menschen aber:Sie sollten freiwillig zu Hause bleiben.Und Sie sollten nicht zur Arbeit gehen.,ndr,85.0,11.0,"[Mecklenburg-Vorpommern lockert die Corona-Regeln., Ab dem 12. Februar ist in Mecklenburg-Vorpommern keine Isolations·pflicht mehr., Das bedeutet:Ein Mensch hat das Corona-Virus?, Dann muss dieser Mensch nicht mehr zu Hause bleiben., Und er kann zum Beispiel zur Arbeit gehen., Die Landes·regierung hat gesagt:, Ein Mensch hat Corona?, Dann muss dieser Mensch nicht mehr zu Hause bleiben., Wir empfehlen den Menschen aber:, Sie sollten freiwillig zu Hause bleiben., Und Sie sollten nicht zur Arbeit gehen.]","Die Corona-Maßnahmen in Mecklenburg-Vorpommern werden ab dem 12. Februar gelockert. Es gibt keine obligatorische Quarantäne mehr für Menschen, die mit dem Corona-Virus infiziert sind. Das bedeutet, dass infizierte Personen nicht mehr gezwungen sind, zu Hause zu bleiben und zum Beispiel zur Arbeit gehen können. Die Landesregierung hat erklärt, dass Menschen mit Corona nicht mehr in Isolation müssen, sollten aber freiwillig zu Hause bleiben und nicht zur Arbeit gehen."
201,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07032019,nils1536.html",Niedersachsen: Kleines Kind fällt in Teich,In Wildeshausen war ein Unfall.Bei diesem Unfall ist ein kleines Kind in einen Teich gefallen.Dieser Teich war in einem Garten.Das Kind ist in dem Teich fast ertrunken.Die Polizei hat gesagt:Das Kind hat in dem Garten gespielt.Dann ist das Kind in den Teich gefallen.Die Mutter von dem Kind hat das Kind in dem Teich gefunden.Und die Mutter hat das Kind aus dem Teich geholt.Das Kind war fast tot.Das Kind hat nämlich nicht mehr geatmet.Und das Herz von dem Kind hat nicht mehr geschlagen.Aber die Mutter hat das Kind wieder·belebt.Das heißt:Die Mutter hat zum Beispiel oft auf die Brust von dem Kind gedrückt.Dann hat das Herz von dem Kind wieder geschlagen.Und dann hat das Kind wieder geatmet.Jetzt ist das Kind in einem Kranken·haus.,ndr,156.0,17.0,"[In Wildeshausen war ein Unfall., Bei diesem Unfall ist ein kleines Kind in einen Teich gefallen., Dieser Teich war in einem Garten., Das Kind ist in dem Teich fast ertrunken., Die Polizei hat gesagt:, Das Kind hat in dem Garten gespielt., Dann ist das Kind in den Teich gefallen., Die Mutter von dem Kind hat das Kind in dem Teich gefunden., Und die Mutter hat das Kind aus dem Teich geholt., Das Kind war fast tot., Das Kind hat nämlich nicht mehr geatmet., Und das Herz von dem Kind hat nicht mehr geschlagen., Aber die Mutter hat das Kind wieder·belebt., Das heißt:Die Mutter hat zum Beispiel oft auf die Brust von dem Kind gedrückt., Dann hat das Herz von dem Kind wieder geschlagen., Und dann hat das Kind wieder geatmet., Jetzt ist das Kind in einem Kranken·haus.]","In Wildeshausen gab es einen Unfall, bei dem ein kleines Kind in einen Teich gefallen ist. Der Teich befand sich in einem Garten. Das Kind war dem Ertrinken nahe. Die Polizei berichtete, dass das Kind im Garten gespielt hat und dabei in den Teich gefallen ist. Die Mutter des Kindes fand es im Teich und holte es heraus. Das Kind war fast tot, es atmete nicht mehr und das Herz hatte aufgehört zu schlagen. Die Mutter hat das Kind wiederbelebt, indem sie zum Beispiel auf seine Brust gedrückt hat. Dadurch begann das Herz wieder zu schlagen und das Kind konnte wieder atmen. Das Kind befindet sich jetzt im Krankenhaus."
202,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07032022,nils2862.html",Mecklenburg-Vorpommern: 45 Autos beschädigt,In Schwerin-Feldstadt wurden am Sonnabend 45 Autos beschädigt.Diese Autos waren in 7 verschiedenen Straßen geparkt.Die Polizei hat gesagt:Manche von den Autos sind nur leicht beschädigt.Aber bei einigen Autos ist der Lack stark beschädigt.Wir wissen nicht:Wer hat die Autos beschädigt?Die Besitzer von den beschädigten Autos sollen sich bei der Polizei melden.Noch ist nicht klar:Wer zahlt die Reparatur von den Schäden?,ndr,78.0,9.0,"[In Schwerin-Feldstadt wurden am Sonnabend 45 Autos beschädigt., Diese Autos waren in 7 verschiedenen Straßen geparkt., Die Polizei hat gesagt:, Manche von den Autos sind nur leicht beschädigt., Aber bei einigen Autos ist der Lack stark beschädigt., Wir wissen nicht:Wer hat die Autos beschädigt?, Die Besitzer von den beschädigten Autos sollen sich bei der Polizei melden., Noch ist nicht klar:, Wer zahlt die Reparatur von den Schäden?]","Am vergangenen Samstag wurden in Schwerin-Feldstadt 45 Autos beschädigt. Die Autos waren in verschiedenen Straßen geparkt. Die Polizei hat mitgeteilt, dass einige der Autos nur leichte Schäden haben, während der Lack bei anderen stark beschädigt ist. Es ist bisher unklar, wer für die Beschädigungen verantwortlich ist. Die Besitzer der betroffenen Autos wurden aufgefordert, sich bei der Polizei zu melden. Es steht noch nicht fest, wer für die Reparaturkosten aufkommt."
203,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07032023,nils3292.html",Mecklenburg-Vorpommern: Unfälle auf glatten Straßen,In Mecklenburg-Vorpommern ist es sehr kalt.Und am Dienstag·morgen hat es geschneit.Deshalb waren viele Straßen glatt.Und deshalb waren einige Unfälle.Die Polizei hat gesagt:Wir wurden zu 20 Unfällen gerufen.Einige von diesen Unfällen waren im Landkreis Mecklenburgische Seenplatte.In Neubrandenburg ist zum Beispiel ein Bus gegen eine Ampel gerutscht.In Neustrelitz ist ein Auto von der Fahr·bahn gerutscht.Und gegen einen Baum geprallt.Und zwischen Malchin und Neukalen war ein Unfall an einem Berg.Bei diesem Unfall wurde ein Auto·fahrer verletzt.Und nach diesem Unfall war ein Stau.Die Polizei hat auch gesagt:Auch in anderen Orten in Mecklenburg-Vorpommern waren Unfälle.Zum Beispiel auf der Insel Rügen.Es hat nämlich in vielen Orten geschneit.Und viele Straßen waren vereist.Bei diesem Wetter müssen die Menschen besonders vorsichtig sein.Auto·fahrer müssen zum Beispiel langsam fahren.Und viel Abstand zu anderen Autos halten.,ndr,165.0,21.0,"[In Mecklenburg-Vorpommern ist es sehr kalt., Und am Dienstag·morgen hat es geschneit., Deshalb waren viele Straßen glatt., Und deshalb waren einige Unfälle., Die Polizei hat gesagt:, Wir wurden zu 20 Unfällen gerufen., Einige von diesen Unfällen waren im Landkreis Mecklenburgische Seenplatte., In Neubrandenburg ist zum Beispiel ein Bus gegen eine Ampel gerutscht., In Neustrelitz ist ein Auto von der Fahr·bahn gerutscht., Und gegen einen Baum geprallt., Und zwischen Malchin und Neukalen war ein Unfall an einem Berg., Bei diesem Unfall wurde ein Auto·fahrer verletzt., Und nach diesem Unfall war ein Stau., Die Polizei hat auch gesagt:, Auch in anderen Orten in Mecklenburg-Vorpommern waren Unfälle., Zum Beispiel auf der Insel Rügen., Es hat nämlich in vielen Orten geschneit., Und viele Straßen waren vereist., Bei diesem Wetter müssen die Menschen besonders vorsichtig sein., Auto·fahrer müssen zum Beispiel langsam fahren., Und viel Abstand zu anderen Autos halten.]","In Mecklenburg-Vorpommern herrschen extrem kalte Temperaturen und es hat am Dienstagmorgen geschneit. Dadurch wurden viele Straßen glatt und es gab einige Unfälle. Die Polizei berichtete von insgesamt 20 Unfällen, einige davon im Landkreis Mecklenburgische Seenplatte. In Neubrandenburg ist beispielsweise ein Bus gegen eine Ampel gerutscht, in Neustrelitz ist ein Auto von der Fahrbahn abgekommen und gegen einen Baum geprallt. Zwischen Malchin und Neukalen gab es einen Unfall an einem Berg, bei dem ein Autofahrer verletzt wurde. Nach diesem Unfall bildete sich ein Stau. Die Polizei berichtete zudem von weiteren Unfällen in anderen Orten von Mecklenburg-Vorpommern, wie zum Beispiel auf der Insel Rügen. Dort hatte es in vielen Orten geschneit und die Straßen waren vereist. Angesichts dieser Wetterbedingungen sollten die Menschen besonders vorsichtig sein. Autofahrer sollten beispielsweise langsam fahren und genügend Abstand zu anderen Autos halten."
204,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07052019,nils1618.html",Niedersachsen: Mensch mit Masern gestorben,In Hildesheim ist ein Mensch gestorben.Dieser Mensch hatte die Masern.Die Masern sind eine gefährliche Krankheit.Und die Masern sind sehr ansteckend.Das heißt:Hat ein Mensch die Masern?Und hat dieser Mensch Kontakt mit anderen Menschen?Dann bekommen diese Menschen vielleicht auch die Masern.Fach·leute haben gesagt:Ein Familien·mitglied von dem Mensch hatte die Masern.Dann hat der Mensch sich gegen die Masern impfen lassen.Eine Impfung schützt den Körper vor einer bestimmten Krankheit.Eine Impfung ist zum Beispiel in einer Spritze.Mit dieser Spritze spritzt ein Arzt die Impfung in den Körper.Dann kann der Mensch eine bestimmte Krankheit nicht mehr bekommen.Aber der Mensch hat die Masern trotzdem bekommen.3 Tage später ist der Mensch gestorben.Wir glauben:Der Mensch ist wahrscheinlich an den Masern gestorben.,ndr,147.0,16.0,"[In Hildesheim ist ein Mensch gestorben., Dieser Mensch hatte die Masern., Die Masern sind eine gefährliche Krankheit., Und die Masern sind sehr ansteckend., Das heißt:Hat ein Mensch die Masern?, Und hat dieser Mensch Kontakt mit anderen Menschen?, Dann bekommen diese Menschen vielleicht auch die Masern., Fach·leute haben gesagt:, Ein Familien·mitglied von dem Mensch hatte die Masern., Dann hat der Mensch sich gegen die Masern impfen lassen., Eine Impfung schützt den Körper vor einer bestimmten Krankheit., Eine Impfung ist zum Beispiel in einer Spritze., Mit dieser Spritze spritzt ein Arzt die Impfung in den Körper., Dann kann der Mensch eine bestimmte Krankheit nicht mehr bekommen., Aber der Mensch hat die Masern trotzdem bekommen.3 Tage später ist der Mensch gestorben., Wir glauben:Der Mensch ist wahrscheinlich an den Masern gestorben.]","In Hildesheim hat es einen Todesfall gegeben. Die Person war mit Masern infiziert. Masern sind eine gefährliche und hoch ansteckende Krankheit. Wenn eine Person an Masern erkrankt ist und Kontakt zu anderen Menschen hat, besteht die Möglichkeit, dass diese Menschen auch an Masern erkranken. Experten haben herausgefunden, dass ein Familienmitglied der infizierten Person ebenfalls Masern hatte. Trotzdem wurde die Person gegen Masern geimpft. Eine Impfung schützt den Körper vor einer bestimmten Krankheit. Dafür wird in der Regel eine Spritze verwendet, mit der der Arzt die Impfung verabreicht. Danach kann die Person diese bestimmte Krankheit nicht mehr bekommen. Trotz der Impfung ist die Person jedoch an Masern erkrankt und drei Tage später verstorben. Es wird vermutet, dass der Tod wahrscheinlich auf die Masernerkrankung zurückzuführen ist."
205,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07052020,nils2268.html","

",Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?Dann klicken Sie hier.,ndr,16.0,2.0,"[Sie wollen zurück zu den Nord·deutschen Nachrichten in Leichter Sprache?, Dann klicken Sie hier.]","Wenn Sie wieder zu den Nachrichten in Leichter Sprache der Norddeutschen Nachrichten zurückkehren möchten, klicken Sie bitte hier."
206,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07062019,nils1668.html",Hamburg: Fähre nach Helgoland ist kaputt ,In Hamburg muss ein besonderes Schiff repariert werden.Dieses Schiff ist nämlich kaputt.Dieses Schiff ist eine Fähre.Eine Fähre transportiert zum Beispiel Menschen.Oder Autos.Diese Fähre heißt Halunder Jet.Der Halunder Jet transportiert Menschen.Und der Halunder Jet fährt zwischen Hamburg und Helgoland.Helgoland ist eine Insel.Helgoland ist in der Nordsee.Und Helgoland gehört zu Schleswig-Holstein.Jetzt ist ein Teil von der Technik von der Fähre kaputt.Deshalb müssen Arbeiter die Fähre reparieren.Diese Reparaturen dauern noch bis Sonntag.,ndr,96.0,14.0,"[In Hamburg muss ein besonderes Schiff repariert werden., Dieses Schiff ist nämlich kaputt., Dieses Schiff ist eine Fähre., Eine Fähre transportiert zum Beispiel Menschen., Oder Autos., Diese Fähre heißt Halunder Jet., Der Halunder Jet transportiert Menschen., Und der Halunder Jet fährt zwischen Hamburg und Helgoland., Helgoland ist eine Insel., Helgoland ist in der Nordsee., Und Helgoland gehört zu Schleswig-Holstein., Jetzt ist ein Teil von der Technik von der Fähre kaputt., Deshalb müssen Arbeiter die Fähre reparieren., Diese Reparaturen dauern noch bis Sonntag.]","Ein besonderes Schiff in Hamburg benötigt Reparaturen, da es kaputt ist. Es handelt sich um eine Fähre, die zum Transport von Menschen oder Autos verwendet wird. Die betroffene Fähre heißt Halunder Jet und verkehrt zwischen Hamburg und Helgoland, einer Insel in der Nordsee, die zu Schleswig-Holstein gehört. Ein Teil der Technik der Fähre ist defekt, daher müssen Arbeiter die Reparaturen durchführen. Die Reparaturen werden voraussichtlich bis Sonntag dauern."
207,"https://www.ndr.de/fernsehen/barrierefreie_angebote/leichte_sprache/Mehr-Nachrichten-vom-07062022,nils2966.html",Schleswig-Holstein: Treffen von neuem Landtag ,Vor einem Monat war in Schleswig-Holstein die Landtags·wahl.Ein Landtag ist das Parlament von einem Bundes·land.Jetzt haben sich zum ersten Mal die gewählten Abgeordneten getroffen.Ein Abgeordneter ist ein Politiker im Landtag.Die Abgeordneten haben zum Beispiel die Landtags·präsidentin gewählt.Die Landtags·präsidentin ist die Chefin vom Landtag.Die Landtags·präsidentin leitet zum Beispiel die Treffen vom Landtag.Die meisten Abgeordneten haben Kristina Herbst gewählt.Kristina Herbst ist von der CDU.CDU ist die Abkürzung für Christlich Demokratische Union Deutschlands.Kristina Herbst ist die Nachfolgerin von Klaus Schlie.Er ist auch von der CDU.Und er war 10 Jahre lang Landtags·präsident.,ndr,109.0,12.0,"[Vor einem Monat war in Schleswig-Holstein die Landtags·wahl., Ein Landtag ist das Parlament von einem Bundes·land., Jetzt haben sich zum ersten Mal die gewählten Abgeordneten getroffen., Ein Abgeordneter ist ein Politiker im Landtag., Die Abgeordneten haben zum Beispiel die Landtags·präsidentin gewählt., Die Landtags·präsidentin ist die Chefin vom Landtag., Die Landtags·präsidentin leitet zum Beispiel die Treffen vom Landtag., Die meisten Abgeordneten haben Kristina Herbst gewählt., Kristina Herbst ist von der CDU.CDU ist die Abkürzung für Christlich, Demokratische Union Deutschlands., Kristina Herbst ist die Nachfolgerin von Klaus Schlie., Er ist auch von der CDU.Und er war 10 Jahre lang Landtags·präsident.]","Vor einem Monat fand in Schleswig-Holstein die Landtagswahl statt. Der Landtag ist das Parlament des Bundeslandes. Nun kamen die gewählten Abgeordneten zum ersten Mal zusammen. Ein Abgeordneter ist ein Politiker im Landtag. Die Abgeordneten wählten beispielsweise eine Landtagspräsidentin. Die Landtagspräsidentin ist die Leiterin des Landtags und leitet unter anderem die Sitzungen. Die meisten Abgeordneten wählten Kristina Herbst. Sie gehört der Christlich Demokratischen Union Deutschlands (CDU) an. Sie tritt die Nachfolge von Klaus Schlie an, der ebenfalls von der CDU ist und zehn Jahre lang Landtagspräsident war."
