,URL,title,text_leicht
20,https://hurraki.de/wiki/Abraham_Lincoln,Abraham Lincoln,"
Abraham Lincoln ist am 12. Februar geboren worden. 
Im Jahr 1809 in Hodgenville.
Hodgenville ist in eine Stadt in den USA.

Seine Familie sind arme Bauern gewesen.
Sein Vater hat Thomas geheißen.
Der Name von seiner Mutter ist Nancy gewesen.
Er hat eine Schwester gehabt.
Ihr Name ist Nancy gewesen.

Als die Mutter von Abraham gestorben ist, hat sein Vater nochmal geheiratet.
Abrahams Stief·mutter hat Sarah geheißen.
Abraham hat gerne gelesen und geschrieben.
Sarah hat ihm dabei geholfen.
Sie hat ihm Bücher über die Vereinigten Staaten besorgt.
Abraham hat die Bücher überall gelesen.
Er hat viel gelernt. 
Zum Beispiel über  George Washington.
Das war der erste Präsident von den USA.

Der erste Beruf von Abraham Lincoln ist Feld·arbeiter gewesen.
Als Feld·arbeiter hat er sehr wenig Geld verdient.
Dieses Geld hat er seinem Vater geben müssen.
Das hat Abraham gemacht, bis er 21 Jahre alt geworden ist.
Dann hat er genug von der Feld·arbeit gehabt.
Im Jahr 1831 hat er seine Familie verlassen.

Lincoln hat ein Selbst·studium gemacht.
Ein Selbst·studium ist ähnlich wie ein Studium.
Man lernt alleine.
Man geht nicht in die Schule oder Universität.

Lincoln hat sich für die Politik interessiert.
Er hat Politiker werden wollen.
Deswegen hat er versucht, in die gesetz·gebende Versammlung von Illinois gewählt zu werden.
Illinois ist ein Bundes·staat in den USA.
In dieser Versammlung werden Gesetze beschlossen.
Er ist beim zweiten Mal aufgenommen worden.

Abraham hat noch ein weiteres Ziel gehabt.
Er hat Anwalt werden wollen.
Im März 1837 ist er Anwalt geworden.

Im Jahr 1842 hat er Mary Ann Todd geheiratet.
Sie ist eine reiche Frau gewesen.

1842 ist er auch Abgeordneter von dem Kongress der Vereinigten Staaten geworden.
Ein Abgeordneter ist ein Vertreter der Wählerinnen und Wähler.

Im Jahr 1860 ist Abraham Lincolm zum 16. Präsident der USA gewählt worden.
Im November 1864 ist er wieder gewählt worden.

Am 15. April 1865 ist Lincoln gestorben.
Er ist von John Wilkes Booth erschossen worden.

"
21,https://hurraki.de/wiki/Abrahams_Scho%C3%9F,Abrahams Schoß,"
Der Schoß ist ein Schutz·symbol.

Bildlich gesehen:
Das Kind sitzt auf Mutters Schoß.
Für ein Kind der sicherste Ort.

Ein Lehrstück aus dem Lukasevangelium.
(Lk 16,19–31 EU).

"
22,https://hurraki.de/wiki/Abrollschuh,Abrollschuh,"
Die meisten Schuhe haben einen dünnen Schuh·boden.
Ein Ab·roll·schuh hat einen dicken Schuh·boden.
Und eine runde Schuh·boden. 

Durch den runden Schuh·boden ist man beim Laufen wackeliger. 
Man braucht Übung,
damit man gut mit den Schuhen laufen kann. 


Es gibt zwei Meinungen über Ab·roll·schuhe:

1. Meinung
Die Schuhe sind gut für die Gesundheit.
Durch sie wird die Koordination besser. 
Und sie sind gut für die Muskeln.

2. Meinung
Die Schuhe haben keine Wirkung auf die Gesundheit.
Die Schuhe sind nicht gut,  aber auch nicht schlecht für die Gesundheit.

"
23,https://hurraki.de/wiki/Abschiebung,Abschiebung (Recht und Gesetz),"
Eine Abschiebung ist ein Zwangs·mittel.
Das heißt,
man zwingt eine Person, das Land zu verlassen. 

Eine Ab·schiebung machen Länder.
Wenn eine Person kein Recht hat im Land zu sein. 
Das Land, in das die Person zurück soll,
muss damit auch einverstanden sein. 

Flüchtlinge werden oft ab·geschoben.
Weil gesagt wird:
Wo dieser Flüchtling herkommt,
ist es sicher.
Dieser Flüchtling hat kein Recht auf Asyl.
Deshalb muss er in sein Heimat·land zurück.
Auch wenn er nicht will.

Beamte bringen die Person aus dem Land,
wenn die Person nicht freiwillig geht. 
Solange können die Beamte die Person einsperren. 
Die Person kommt solange in Abschiebe·haft. 

Etwas Ähnliches wie eine Ab·schiebung ist eine Ausweisung. 
Bei einer Aus·weisung ist die Genehmigung abgelaufen.
Das heißt,
Wenn diese Zeit vorbei ist muss die Person das Land verlassen.

"
24,https://hurraki.de/wiki/Abschiebung_(Recht_und_Gesetz),Abschiebung (Recht und Gesetz),"
Eine Abschiebung ist ein Zwangs·mittel.
Das heißt,
man zwingt eine Person, das Land zu verlassen. 

Eine Ab·schiebung machen Länder.
Wenn eine Person kein Recht hat im Land zu sein. 
Das Land, in das die Person zurück soll,
muss damit auch einverstanden sein. 

Flüchtlinge werden oft ab·geschoben.
Weil gesagt wird:
Wo dieser Flüchtling herkommt,
ist es sicher.
Dieser Flüchtling hat kein Recht auf Asyl.
Deshalb muss er in sein Heimat·land zurück.
Auch wenn er nicht will.

Beamte bringen die Person aus dem Land,
wenn die Person nicht freiwillig geht. 
Solange können die Beamte die Person einsperren. 
Die Person kommt solange in Abschiebe·haft. 

Etwas Ähnliches wie eine Ab·schiebung ist eine Ausweisung. 
Bei einer Aus·weisung ist die Genehmigung abgelaufen.
Das heißt,
Wenn diese Zeit vorbei ist muss die Person das Land verlassen.

"
25,https://hurraki.de/wiki/Abspann,Abspann,"
Im Abspann sieht man wer in dem Film mitgemacht hat. 
Und noch weitere wichtige Dinge zum Film.
Das sind die Filmcredits. 

Das Wort Abspann ist ein Substantiv.  

Das Gegenteil von Abspann ist Vorspann.




"
26,https://hurraki.de/wiki/Abspecken,Abspecken,"
Beispiel:
Richard ist zu dick. Richard muss abspecken.  
Richard ist zu dick. Richard muss abnehmen. 

Abspecken ist ein Verb. 

Das Gegenteil von abspecken ist ""zunehmen"", oder ""vergrößern"".




"
27,https://hurraki.de/wiki/Abstauber,Abstauber,"
Beispiel für ein Abstauber·tor.
Viele Spieler strengen sich an.
Sie rennen viel.
Flanken den Ball vor das Tor.
Dort steht ein Spieler der wenig gemacht hat.
Er muss den Ball nur noch ins Tor schieben.
Er hat den Ball abgestaubt.
Der Spieler der das Tor gemacht hat,
ist ein Abstauber.
Das Tor das der Spieler gemacht hat,
ist ein Abstauber·tor.

Das Wort Abstauber gibt es manchmal auch in anderen Bereichen.
Manche sagen das Wort zu Arbeitern in der Hauswirtschaft.
Zum Beispiel als anderes Wort für:

Zimmer·mädchen (Angestellte in einem Hotel)
Teller·wäscher (Angestellte in der Küche)

Ein Abstauber kann auch eine Person sein,
die Glück hat.
Die Person ist zur richtigen Zeit am richtigen Ort.
Zum Beispiel.
Die Person läuft zufällig an einem Sperr·müll·haufen vorbei.
Dort steht ein Fernseher, der noch funktioniert.
Die Person nimmt den Fernseher mit.
Die Person hat den Fernseher abgestaubt.

"
28,https://hurraki.de/wiki/Abstinenz,Abstinenz,"
"
29,https://hurraki.de/wiki/Absto%C3%9F,Abstoß,"
Beim Abstoß wird der Ball in den Torraum gelegt. 
Danach schießt ein Spieler den Ball nach vorne. 

Wenn beim Abstoß der Ball in das Gegner·tor fliegt gibt es einen Punkt. 
Das heißt: das Tor zählt.

"
30,https://hurraki.de/wiki/Abteilung,Abteilung,"


"
31,https://hurraki.de/wiki/Abwrackpr%C3%A4mie,Umweltprämie,"
Der Staat will, dass die Menschen mehr Autos kaufen.
Dann können die Auto·bauer mehr Autos bauen.
Die Arbeitsplätze bei den Auto·bauern sind dann sicher.

Und die Umwelt soll so besser geschützt werden
Weil neue Autos weniger Schadstoff produzieren.

2.500 Euro hat man vom Staat bekommen. 
Wenn man das alte Auto abgibt. 
Und sich ein neues Auto kauft. 

Damit man das Geld bekommt muss man:

ein neues Auto kaufen
das alte Auto verschrotten lassen
das alte Auto muss mindestens 9 Jahre alt sein

Ein anderes Wort für Umwelt·prämie ist Abwrack·prämie.
Abwrack·prämie war das Wort des Jahres 2009. 




Mitmachen



Am Artikel mit·schreiben





"
32,https://hurraki.de/wiki/Achttausender,Achttausender,"
Viele Acht·tausender sind im Himalaya. 
Und in China. 
Um auf einen Acht·tausender Berg zu klettern braucht man viel Übung. 
Man muss sehr gut Berg·steigen können. 
Und man braucht Sauer·stoff·flaschen. 
Weil die Luft auf einem Acht·tausender oben sehr dünn ist. 

Auf alle Acht·tausender sind schon mal Menschen ge·klettert. 
Insgesamt über 10.000 Menschen. 
Die meisten Menschen klettern am Mount Everest.
Der erste Berg ist Annapurna gewesen. 
Im Jahr 1950. 
Reinhold Messner ist auf alle Acht·tausender ge·klettert. 
Das ist im Jahr 1986 gewesen. 
Er hat es ohne Sauer·stoff·flaschen gemacht. 
Insgesamt haben es 38 Menschen geschafft. 
Auf alle Acht·tausender zu klettern. 

Sehr viele Menschen sind beim Klettern gestorben. 
Insgesamt fast 800 Menschen. 
Zum Beispiel weil sie die Höhen·krankheit bekommen haben. 

Es gibt diese Acht·tausender Berge.
Mount Everest, K2, Kangchendzönga, Lhotse, Makalu, Cho Oyu, Dhaulagiri I, Manaslu, Nanga Parbat, Annapurna I, Gasherbrum I, Broad Peak, Gasherbrum II, Shishapangma

"
33,https://hurraki.de/wiki/Acquired_Immune_Deficiency_Syndrome,Aids,"
Aids ist eine Abkürzung für Acquired Immune Deficiency Syndrome. 
Das ist englisch.
Auf deutsch heißt das: erworbenes Immun·defekt·syndrom. 

Jeder Mensch hat ein Imunsystem.
Das Imunsystem schützt den Körper.
Zum Beispiel vor Viren.
Und Bakterien.
Das Immunsystem hilft uns gesund zu bleiben.

Aids macht das Immunsystem kaputt. 
Dann kann sich der Körper schlecht gegen Krankheiten wehren.

Das HI-Virus kann die Krankheit Aids auslösen. 
Man kann sich durch Körper·flüssigkeiten anstecken. 
Zum Beispiel Sperma
Oder Blut. 
Kondome können vor der Ansteckung schützen.

Durch Husten oder Niesen kann man sich nicht anstecken. 

Es gibt eine rote Schleife.
Die rote Schleife ist ein Zeichen.
Ein Zeichen für den gemeinsamen Kampf gegen die Krankheit Aids.

Es gibt einen Welt-Aids-Tag. 
An dem Tag sollen sich die Menschen erinnern.
Dass viele Menschen an Aids gestorben sind.
Dass immer noch viele Menschen an Aids sterben.

Es gibt heute noch keine Impfung oder Heilung gegen die Krankheit Aids. 

Wer das HI-Virus hat, kann Aids bekommen.
Wer das HI-Virus hat, kann Medikamente nehmen.
Die Medikamente helfen.
Damit man kein Aids bekommt.

Die Medikamente sind teuer.
In Deutschland zahlen die Kranken·kassen die Medikamente.

In manchen Ländern muss man die Medikamente selbst kaufen.
Manche Menschen sind arm.
Das heißt: 
Manche Menschen mit dem HI-Virus können keine Medikamente kaufen.
Sie bekommen dann die Krankheit Aids.


Links[Bearbeiten | Quelltext bearbeiten]
Was ist HIV? Was ist Aids? - Infos vom Verein Deutsche Aids·hilfe
"
34,https://hurraki.de/wiki/Ad_acta,Ad acta,"
Beispiel:
Petra hat den Streit mit Richard ad acta gelegt.  
Petra hat den Streit mit Richard vergessen.  

Ad acta ist ein lateinisches Wort. 
Es bedeutet: 
""etwas ist erledigt"" oder ""etwas wird für erledigt erklärt""

Das Gegenteil von Ad acta ist ""bearbeiten"". 

Ad acta ist ein Adverb.

"
35,https://hurraki.de/wiki/Ad_hoc,Ad hoc,"
Das Wort ad hoc wird in verschiedenen Bereichen benutzt.

Zum Beispiel gibt es bei Funk·netzen einen ad hoc Modus.
Das heißt: 2 Computer lassen sich direkt miteinander verbinden.
Die beiden müssen sich nicht über ein Netzwerk verbinden.

Es gibt auch eine Ad hoc Gesetz·gebung.
Das heißt: Es passiert was und
sofort darauf passiert deshalb etwas passendes.
Also ein schnelles Gesetz, bei dem nicht nachgedacht wurde.

"
36,https://hurraki.de/wiki/ADAC,ADAC,"
Der ADAC wurde im Jahr 1903 gegründet.
Der Hauptsitz von dem ADAC ist in München.
Der ADAC hat 18 Millionen Mitglieder.

Manche sagen zu den ADAC Mitarbeitenden: Gelbe Engel.
Die ADAC Autos sind alle gelb.

Der ADAC bietet verschiedene Sachen an.
Zum Beispiel:

Pannen·hilfe: Das heißt der ADAC schleppt ein Auto ab, wenn es kaputt ist.
Luft·rettung: Der ADAC hat viele Hubschrauber. Bei einem Not·fall kann ein ADAC Hubschrauber Hilfe bringen.
Vom ADAC gibt es Straßen·karten und Stadt·pläne.


Siehe auch[Bearbeiten | Quelltext bearbeiten]
ADAC-Skandal 2014


Links[Bearbeiten | Quelltext bearbeiten]
Tipps vom ADAC für den Schul·weg
"
37,https://hurraki.de/wiki/Adam_Ries,Adam Ries,"
Adam Ries hat Bücher über das Rechnen geschrieben.
Er hat die Bücher als Erster in deutscher Sprache geschrieben.
Zu seiner Zeit waren die meisten Bücher in lateinischer Sprache geschrieben.
Jetzt war es einfacher Rechnen zu lernen.

Manche sagen den Namen von Adam Ries falsch.
Sie sagen dann: Adam Riese.
Es gibt die Redewendung: ""Das macht nach Adam Riese:...""

"
38,https://hurraki.de/wiki/ADG,Allgemeines Gleichbehandlungsgesetz,"
Im Allgemeine Gleich·behandlungs·gesetz steht, 
diese Menschen sollen besser geschützt werden:

Alte Menschen
Menschen mit Behinderung
Menschen, die an einen anderen Gott glauben
Menschen, die eine andere Haut·farbe haben
Menschen, die schwul oder lesbisch sind
Menschen, die aus einem anderen Land kommen

Sie dürfen nicht benachteiligt werden. 
Das heißt, 
sie dürfen nicht anders behandelt werden als andere Menschen. 
Zum Beispiel müssen Frauen und Männer gleich behandelt werden. 

Seit dem 14.8.2006 gibt es das Gleich·behandlungs·gesetz. 
Das Gleich·behandlungs·gesetz ist vom Bundestag beschlossen worden. 

Früher hatte das Allgemeine Gleich·behandlungs·gesetz einen anderen Namen. 
Es hatte früher den Namen Anti·diskriminierungs·gesetz.
Die Abkürzung für Anti·diskriminierungs·gesetz ist ADG. 
Viele Menschen sagen heute noch Anti·diskriminierungs·gesetz.

"
39,https://hurraki.de/wiki/ADHS,ADHS,"
ADHS ist eine psychische Störung.
Menschen, die ADHS haben,
haben eine andere Art, Dinge wahrzunehmen.
Das heißt:
Viele Informationen strömen auf sie ein.
Informationen werden nicht gefiltert.

Deshalb kann jemand mit ADHS 
sich manchmal schwer konzentrieren

Zum Beispiel:
Herr Meier sitzt am Schreib·tisch und möchte ein Kreuz·wort·rätsel machen.
Das Fenster in seiner Wohnung steht offen.
Draußen hört er:

wie seine Nachbarn sich unterhalten
Kinder spielen
Vögel zwitschern
ein Auto, das vorbei⋅fährt
Aus der Nachbar·wohnung hört er ein Telefon klingeln.
Außerdem denkt Herr Meier daran,
wie sich der Kugelschreiber in seiner Hand anfühlt und
Zugluft durch das Fenster hereinkommt.
Herr Meier nimmt alles gleichzeitig wahr.
Er konzentriert sich nur zum Teil auf das Kreuz·wort·rätsel.

Jemand ohne ADHS kann die Umgebung zum Teil ausblenden.

Zum Beispiel:
Frau Meier hat kein ADHS.
Sie hört den Geräuschen von draußen nicht zu.
Sie konzentriert sich nicht auf das Telefon aus der Nachbar·wohnung.
Sie konzentriert sich nur auf das Kreuz·wort·rätsel.

Menschen mit ADHS
hatten ADHS schon als Kind.
Es gibt mehr Jungen als Mädchen mit ADHS.

Es gibt verschiedene Arten von ADHS.

leicht
mittelschwer
schwer
"
40,https://hurraki.de/wiki/Adjektiv,Adjektiv,"
Ein Adjektiv wird klein geschrieben. 

Ein Adjektiv beschreibt wie etwas ist. 
Beispiel:
Der Sonnenuntergang ist schön.
Das Wort schön ist das Adjektiv.

Ein Adjektiv kann auch zu einem Nomen werden.
Dann nennt man es die Sub•stan•ti•vie•rung.
Oder auch die No•mi•na•li•sie•rung.

Beispiel:
Die ""Kluge"" lernt viel.
Das Wort ""Kluge"" war vorher ein Adjektiv.
Jetzt ist ""Kluge"" ein Nomen.
Jetzt wird es groß geschrieben.

"
41,https://hurraki.de/wiki/Adoption,Adoption,"
Wenn Eltern zum Beispiel kein Kind bekommen können,
dann können sie ein Kind adoptieren.
Sie sind dann nicht die leiblichen Eltern.
Die leiblichen Eltern haben das Kind gezeugt.

Wird ein Kind adoptiert,
bekommt es den Nachnamen von den Adoptiv-Eltern.

Das Jugendamt schaut, welche Eltern und welches Kind gut zusammen passen.
Ein Gericht entscheidet bei jeder einzelnen Adoption,
ob das geht. 


"
42,https://hurraki.de/wiki/Adrett,Adrett,"
adrett ist ein Adjektiv.

Das Gegenteil von adrett ist ""dreckig"", oder ""unfreundlich"".

"
43,https://hurraki.de/wiki/Adventskalender,Adventskalender,"
Ein Adventskalender ist ein Kalender.
Es ist ein Brauch in der Weihnachtszeit. 

Die Türen haben Zahlen. 
Jede Zahl steht für ein Tag im Dezember. 

Meistens geht ein Adventskalender vom 1. Dezember bis zum 24. Dezember.
Er zeigt die Tage bis zum Heiligen Abend an.
Oft kann man die Türen öffnen.
Dahinter findet man dann zum Beispiel Schokolade.

In der Advents·zeit gibt es verschiedene Bräuche.
Zum Beispiel den Advents·kranz.

"
44,https://hurraki.de/wiki/Adverb,Adverb,"
Ein Adverb wird benutzt um Verben zu beschreiben. 
In einem Satz kommt es meistens nach dem Substantiv. 

Das Adverb sagt: wo, wann, warum und wie etwas passiert.

Beispiel:
Das Auto fährt schnell.
Das Wort schnell ist das Adverb.

"
45,https://hurraki.de/wiki/Aerobic,Aerobic,"
Beim Aerobic bewegt man sich zu Musik. 
Dabei bewegt man den ganzen Körper. 

Aerobic ist gut für die Kondition.




"
46,https://hurraki.de/wiki/AFAIK,AFAIK,"
AFAIK ist eine Englisch Abkürzung. 
Ausgesprochen heißt AFAIK ""As Far As I Know"".
Auf Deutsch heißt das ""soweit ich weiß"". 
AFAIK wird beim Simsen, Chatten oder in Emails benutzt. 
AFAIK ist ein Akronym.




"
47,https://hurraki.de/wiki/Aff%C3%A4re,Affäre,"
Bekannte Beispiele:

Liebesaffäre
Watergate-Affäre
NSU-Affäre

Das Wort Affäre ist ein Substantiv.

Es gibt auch eine Redewendung:
Sich aus der Affäre ziehen

"
